Operation,Duration,MapSelectivity,MapInputRec,MapOutputRec,Mappers,DataSize
read_SC,742,40,7864320,3145728,11,750
collect_SC,135,40,7864320,3145728,11,750
spill_SC,1246,40,7864320,3145728,11,750
merge_SC,11,40,7864320,3145728,11,750
write_SC,510,40,7864320,3145728,11,750
shuffle_SC,10928,40,7864320,3145728,11,750
read_SC,693,40,7864320,3145728,11,750
collect_SC,125,40,7864320,3145728,11,750
spill_SC,1302,40,7864320,3145728,11,750
merge_SC,8,40,7864320,3145728,11,750
read_SC,673,40,7864320,3145728,11,750
collect_SC,130,40,7864320,3145728,11,750
spill_SC,1385,40,7864320,3145728,11,750
merge_SC,10,40,7864320,3145728,11,750
read_SC,763,40,7864320,3145728,11,750
collect_SC,129,40,7864320,3145728,11,750
spill_SC,1303,40,7864320,3145728,11,750
merge_SC,9,40,7864320,3145728,11,750
read_SC,783,40,7864320,3145728,11,750
collect_SC,144,40,7864320,3145728,11,750
spill_SC,1255,40,7864320,3145728,11,750
merge_SC,16,40,7864320,3145728,11,750
read_SC,797,40,7864320,3145728,11,750
collect_SC,154,40,7864320,3145728,11,750
spill_SC,1245,40,7864320,3145728,11,750
merge_SC,8,40,7864320,3145728,11,750
read_SC,778,40,7864320,3145728,11,750
collect_SC,148,40,7864320,3145728,11,750
spill_SC,1305,40,7864320,3145728,11,750
merge_SC,7,40,7864320,3145728,11,750
write_SC,2117,40,7864320,3145728,11,750
shuffle_SC,1353,40,7864320,3145728,11,750
write_SC,504,40,7864320,3145728,11,750
shuffle_SC,1958,40,7864320,3145728,11,750
write_SC,590,40,7864320,3145728,11,750
shuffle_SC,1391,40,7864320,3145728,11,750
write_SC,2041,40,7864320,3145728,11,750
shuffle_SC,1366,40,7864320,3145728,11,750
read_SC,639,40,7864320,3145728,11,750
collect_SC,127,40,7864320,3145728,11,750
spill_SC,1391,40,7864320,3145728,11,750
merge_SC,8,40,7864320,3145728,11,750
write_SC,477,40,7864320,3145728,11,750
shuffle_SC,1378,40,7864320,3145728,11,750
write_SC,566,40,7864320,3145728,11,750
shuffle_SC,1411,40,7864320,3145728,11,750
write_SC,564,40,7864320,3145728,11,750
shuffle_SC,1383,40,7864320,3145728,11,750
read_SC,762,40,7864320,3145728,11,750
collect_SC,151,40,7864320,3145728,11,750
spill_SC,1227,40,7864320,3145728,11,750
merge_SC,14,40,7864320,3145728,11,750
read_SC,863,40,7864320,3145728,11,750
collect_SC,136,40,7864320,3145728,11,750
spill_SC,1283,40,7864320,3145728,11,750
merge_SC,9,40,7864320,3145728,11,750
read_SC,762,40,7864320,3145728,11,750
collect_SC,151,40,7864320,3145728,11,750
spill_SC,1272,40,7864320,3145728,11,750
merge_SC,8,40,7864320,3145728,11,750
read_SC,827,40,7864320,3145728,11,750
collect_SC,128,40,7864320,3145728,11,750
spill_SC,1245,40,7864320,3145728,11,750
merge_SC,9,40,7864320,3145728,11,750
write_SC,596,50,7864320,3932160,11,750
shuffle_SC,1558,50,7864320,3932160,11,750
write_SC,621,50,7864320,3932160,11,750
shuffle_SC,2620,50,7864320,3932160,11,750
write_SC,2119,50,7864320,3932160,11,750
shuffle_SC,1569,50,7864320,3932160,11,750
write_SC,590,50,7864320,3932160,11,750
shuffle_SC,1624,50,7864320,3932160,11,750
write_SC,595,50,7864320,3932160,11,750
shuffle_SC,1588,50,7864320,3932160,11,750
write_SC,625,50,7864320,3932160,11,750
shuffle_SC,1591,50,7864320,3932160,11,750
write_SC,635,50,7864320,3932160,11,750
shuffle_SC,1559,50,7864320,3932160,11,750
read_SC,506,50,7864320,3932160,11,750
collect_SC,161,50,7864320,3932160,11,750
spill_SC,2764,50,7864320,3932160,11,750
merge_SC,8,50,7864320,3932160,11,750
read_SC,616,50,7864320,3932160,11,750
collect_SC,159,50,7864320,3932160,11,750
spill_SC,1518,50,7864320,3932160,11,750
merge_SC,7,50,7864320,3932160,11,750
read_SC,696,50,7864320,3932160,11,750
collect_SC,193,50,7864320,3932160,11,750
spill_SC,1515,50,7864320,3932160,11,750
merge_SC,8,50,7864320,3932160,11,750
write_SC,622,50,7864320,3932160,11,750
shuffle_SC,13513,50,7864320,3932160,11,750
read_SC,713,50,7864320,3932160,11,750
collect_SC,154,50,7864320,3932160,11,750
spill_SC,1555,50,7864320,3932160,11,750
merge_SC,8,50,7864320,3932160,11,750
read_SC,815,50,7864320,3932160,11,750
collect_SC,177,50,7864320,3932160,11,750
spill_SC,1598,50,7864320,3932160,11,750
merge_SC,8,50,7864320,3932160,11,750
read_SC,772,50,7864320,3932160,11,750
collect_SC,178,50,7864320,3932160,11,750
spill_SC,1602,50,7864320,3932160,11,750
merge_SC,9,50,7864320,3932160,11,750
read_SC,780,50,7864320,3932160,11,750
collect_SC,167,50,7864320,3932160,11,750
spill_SC,1549,50,7864320,3932160,11,750
merge_SC,8,50,7864320,3932160,11,750
read_SC,747,50,7864320,3932160,11,750
collect_SC,200,50,7864320,3932160,11,750
spill_SC,1570,50,7864320,3932160,11,750
merge_SC,9,50,7864320,3932160,11,750
read_SC,760,50,7864320,3932160,11,750
collect_SC,176,50,7864320,3932160,11,750
spill_SC,1746,50,7864320,3932160,11,750
merge_SC,14,50,7864320,3932160,11,750
read_SC,861,50,7864320,3932160,11,750
collect_SC,189,50,7864320,3932160,11,750
spill_SC,1508,50,7864320,3932160,11,750
merge_SC,9,50,7864320,3932160,11,750
read_SC,737,50,7864320,3932160,11,750
collect_SC,200,50,7864320,3932160,11,750
spill_SC,1573,50,7864320,3932160,11,750
merge_SC,9,50,7864320,3932160,11,750
read_SC,793,50,7864320,3932160,11,750
collect_SC,143,50,7864320,3932160,11,750
spill_SC,1542,50,7864320,3932160,11,750
merge_SC,8,50,7864320,3932160,11,750
read_SC,597,60,7864320,4718592,11,750
collect_SC,190,60,7864320,4718592,11,750
spill_SC,1753,60,7864320,4718592,11,750
merge_SC,8,60,7864320,4718592,11,750
read_SC,748,60,7864320,4718592,11,750
collect_SC,190,60,7864320,4718592,11,750
spill_SC,1753,60,7864320,4718592,11,750
merge_SC,8,60,7864320,4718592,11,750
write_SC,2168,60,7864320,4718592,11,750
shuffle_SC,1746,60,7864320,4718592,11,750
read_SC,601,60,7864320,4718592,11,750
collect_SC,180,60,7864320,4718592,11,750
spill_SC,1853,60,7864320,4718592,11,750
merge_SC,9,60,7864320,4718592,11,750
write_SC,1127,60,7864320,4718592,11,750
shuffle_SC,1754,60,7864320,4718592,11,750
write_SC,722,60,7864320,4718592,11,750
shuffle_SC,1553,60,7864320,4718592,11,750
write_SC,720,60,7864320,4718592,11,750
shuffle_SC,1774,60,7864320,4718592,11,750
write_SC,690,60,7864320,4718592,11,750
shuffle_SC,2293,60,7864320,4718592,11,750
read_SC,729,60,7864320,4718592,11,750
collect_SC,226,60,7864320,4718592,11,750
spill_SC,1793,60,7864320,4718592,11,750
merge_SC,8,60,7864320,4718592,11,750
read_SC,779,60,7864320,4718592,11,750
collect_SC,190,60,7864320,4718592,11,750
spill_SC,1837,60,7864320,4718592,11,750
merge_SC,9,60,7864320,4718592,11,750
read_SC,749,60,7864320,4718592,11,750
collect_SC,192,60,7864320,4718592,11,750
spill_SC,1820,60,7864320,4718592,11,750
merge_SC,8,60,7864320,4718592,11,750
read_SC,764,60,7864320,4718592,11,750
collect_SC,194,60,7864320,4718592,11,750
spill_SC,1895,60,7864320,4718592,11,750
merge_SC,8,60,7864320,4718592,11,750
read_SC,790,60,7864320,4718592,11,750
collect_SC,196,60,7864320,4718592,11,750
spill_SC,1809,60,7864320,4718592,11,750
merge_SC,12,60,7864320,4718592,11,750
read_SC,774,60,7864320,4718592,11,750
collect_SC,198,60,7864320,4718592,11,750
spill_SC,1754,60,7864320,4718592,11,750
merge_SC,8,60,7864320,4718592,11,750
write_SC,732,60,7864320,4718592,11,750
shuffle_SC,11209,60,7864320,4718592,11,750
read_SC,787,60,7864320,4718592,11,750
collect_SC,183,60,7864320,4718592,11,750
spill_SC,1829,60,7864320,4718592,11,750
merge_SC,13,60,7864320,4718592,11,750
read_SC,729,60,7864320,4718592,11,750
collect_SC,237,60,7864320,4718592,11,750
spill_SC,1933,60,7864320,4718592,11,750
merge_SC,13,60,7864320,4718592,11,750
read_SC,789,60,7864320,4718592,11,750
collect_SC,223,60,7864320,4718592,11,750
spill_SC,1767,60,7864320,4718592,11,750
merge_SC,9,60,7864320,4718592,11,750
write_SC,651,60,7864320,4718592,11,750
shuffle_SC,1743,60,7864320,4718592,11,750
write_SC,712,60,7864320,4718592,11,750
shuffle_SC,1821,60,7864320,4718592,11,750
read_SC,783,70,7864320,5505024,11,750
collect_SC,210,70,7864320,5505024,11,750
spill_SC,2051,70,7864320,5505024,11,750
merge_SC,8,70,7864320,5505024,11,750
read_SC,726,70,7864320,5505024,11,750
collect_SC,201,70,7864320,5505024,11,750
spill_SC,2080,70,7864320,5505024,11,750
merge_SC,9,70,7864320,5505024,11,750
read_SC,764,70,7864320,5505024,11,750
collect_SC,242,70,7864320,5505024,11,750
spill_SC,3391,70,7864320,5505024,11,750
merge_SC,9,70,7864320,5505024,11,750
read_SC,774,70,7864320,5505024,11,750
collect_SC,218,70,7864320,5505024,11,750
spill_SC,3154,70,7864320,5505024,11,750
merge_SC,14,70,7864320,5505024,11,750
read_SC,779,70,7864320,5505024,11,750
collect_SC,223,70,7864320,5505024,11,750
spill_SC,3099,70,7864320,5505024,11,750
merge_SC,8,70,7864320,5505024,11,750
read_SC,780,70,7864320,5505024,11,750
collect_SC,227,70,7864320,5505024,11,750
spill_SC,2081,70,7864320,5505024,11,750
merge_SC,8,70,7864320,5505024,11,750
read_SC,800,70,7864320,5505024,11,750
collect_SC,209,70,7864320,5505024,11,750
spill_SC,2092,70,7864320,5505024,11,750
merge_SC,9,70,7864320,5505024,11,750
read_SC,849,70,7864320,5505024,11,750
collect_SC,216,70,7864320,5505024,11,750
spill_SC,2068,70,7864320,5505024,11,750
merge_SC,9,70,7864320,5505024,11,750
read_SC,832,70,7864320,5505024,11,750
collect_SC,208,70,7864320,5505024,11,750
spill_SC,2020,70,7864320,5505024,11,750
merge_SC,8,70,7864320,5505024,11,750
write_SC,629,70,7864320,5505024,11,750
shuffle_SC,1986,70,7864320,5505024,11,750
write_SC,670,70,7864320,5505024,11,750
shuffle_SC,1980,70,7864320,5505024,11,750
write_SC,661,70,7864320,5505024,11,750
shuffle_SC,1970,70,7864320,5505024,11,750
write_SC,664,70,7864320,5505024,11,750
shuffle_SC,1952,70,7864320,5505024,11,750
write_SC,666,70,7864320,5505024,11,750
shuffle_SC,13361,70,7864320,5505024,11,750
read_SC,735,70,7864320,5505024,11,750
collect_SC,195,70,7864320,5505024,11,750
spill_SC,1981,70,7864320,5505024,11,750
merge_SC,11,70,7864320,5505024,11,750
read_SC,651,70,7864320,5505024,11,750
collect_SC,189,70,7864320,5505024,11,750
spill_SC,2099,70,7864320,5505024,11,750
merge_SC,8,70,7864320,5505024,11,750
read_SC,621,70,7864320,5505024,11,750
collect_SC,191,70,7864320,5505024,11,750
spill_SC,2117,70,7864320,5505024,11,750
merge_SC,8,70,7864320,5505024,11,750
write_SC,691,70,7864320,5505024,11,750
shuffle_SC,1944,70,7864320,5505024,11,750
write_SC,673,70,7864320,5505024,11,750
shuffle_SC,1960,70,7864320,5505024,11,750
write_SC,684,70,7864320,5505024,11,750
shuffle_SC,1963,70,7864320,5505024,11,750
write_SC,782,80,7864320,6291456,11,750
shuffle_SC,2164,80,7864320,6291456,11,750
write_SC,790,80,7864320,6291456,11,750
shuffle_SC,2139,80,7864320,6291456,11,750
write_SC,836,80,7864320,6291456,11,750
shuffle_SC,2156,80,7864320,6291456,11,750
read_SC,617,80,7864320,6291456,11,750
collect_SC,219,80,7864320,6291456,11,750
spill_SC,2450,80,7864320,6291456,11,750
merge_SC,8,80,7864320,6291456,11,750
read_SC,619,80,7864320,6291456,11,750
collect_SC,238,80,7864320,6291456,11,750
spill_SC,2214,80,7864320,6291456,11,750
merge_SC,8,80,7864320,6291456,11,750
read_SC,709,80,7864320,6291456,11,750
collect_SC,215,80,7864320,6291456,11,750
spill_SC,2256,80,7864320,6291456,11,750
merge_SC,8,80,7864320,6291456,11,750
write_SC,763,80,7864320,6291456,11,750
shuffle_SC,13492,80,7864320,6291456,11,750
read_SC,776,80,7864320,6291456,11,750
collect_SC,253,80,7864320,6291456,11,750
spill_SC,2366,80,7864320,6291456,11,750
merge_SC,9,80,7864320,6291456,11,750
read_SC,762,80,7864320,6291456,11,750
collect_SC,272,80,7864320,6291456,11,750
spill_SC,2275,80,7864320,6291456,11,750
merge_SC,7,80,7864320,6291456,11,750
read_SC,776,80,7864320,6291456,11,750
collect_SC,250,80,7864320,6291456,11,750
spill_SC,2306,80,7864320,6291456,11,750
merge_SC,8,80,7864320,6291456,11,750
read_SC,742,80,7864320,6291456,11,750
collect_SC,225,80,7864320,6291456,11,750
spill_SC,2275,80,7864320,6291456,11,750
merge_SC,8,80,7864320,6291456,11,750
read_SC,842,80,7864320,6291456,11,750
collect_SC,227,80,7864320,6291456,11,750
spill_SC,2314,80,7864320,6291456,11,750
merge_SC,9,80,7864320,6291456,11,750
read_SC,749,80,7864320,6291456,11,750
collect_SC,257,80,7864320,6291456,11,750
spill_SC,2276,80,7864320,6291456,11,750
merge_SC,8,80,7864320,6291456,11,750
read_SC,796,80,7864320,6291456,11,750
collect_SC,234,80,7864320,6291456,11,750
spill_SC,2391,80,7864320,6291456,11,750
merge_SC,9,80,7864320,6291456,11,750
read_SC,804,80,7864320,6291456,11,750
collect_SC,294,80,7864320,6291456,11,750
spill_SC,2287,80,7864320,6291456,11,750
merge_SC,10,80,7864320,6291456,11,750
read_SC,789,80,7864320,6291456,11,750
collect_SC,223,80,7864320,6291456,11,750
spill_SC,2364,80,7864320,6291456,11,750
merge_SC,12,80,7864320,6291456,11,750
write_SC,697,80,7864320,6291456,11,750
shuffle_SC,2190,80,7864320,6291456,11,750
write_SC,737,80,7864320,6291456,11,750
shuffle_SC,2700,80,7864320,6291456,11,750
write_SC,693,80,7864320,6291456,11,750
shuffle_SC,2152,80,7864320,6291456,11,750
write_SC,701,80,7864320,6291456,11,750
shuffle_SC,2112,80,7864320,6291456,11,750
read_SC,754,90,7864320,7077888,11,750
collect_SC,259,90,7864320,7077888,11,750
spill_SC,2722,90,7864320,7077888,11,750
merge_SC,9,90,7864320,7077888,11,750
read_SC,731,90,7864320,7077888,11,750
collect_SC,275,90,7864320,7077888,11,750
spill_SC,2548,90,7864320,7077888,11,750
merge_SC,9,90,7864320,7077888,11,750
read_SC,788,90,7864320,7077888,11,750
collect_SC,256,90,7864320,7077888,11,750
spill_SC,2622,90,7864320,7077888,11,750
merge_SC,8,90,7864320,7077888,11,750
read_SC,780,90,7864320,7077888,11,750
collect_SC,258,90,7864320,7077888,11,750
spill_SC,2724,90,7864320,7077888,11,750
merge_SC,11,90,7864320,7077888,11,750
read_SC,846,90,7864320,7077888,11,750
collect_SC,258,90,7864320,7077888,11,750
spill_SC,2614,90,7864320,7077888,11,750
merge_SC,8,90,7864320,7077888,11,750
read_SC,746,90,7864320,7077888,11,750
collect_SC,239,90,7864320,7077888,11,750
spill_SC,2678,90,7864320,7077888,11,750
merge_SC,9,90,7864320,7077888,11,750
read_SC,754,90,7864320,7077888,11,750
collect_SC,244,90,7864320,7077888,11,750
spill_SC,2616,90,7864320,7077888,11,750
merge_SC,12,90,7864320,7077888,11,750
write_SC,815,90,7864320,7077888,11,750
shuffle_SC,2364,90,7864320,7077888,11,750
write_SC,786,90,7864320,7077888,11,750
shuffle_SC,2329,90,7864320,7077888,11,750
write_SC,791,90,7864320,7077888,11,750
shuffle_SC,2297,90,7864320,7077888,11,750
write_SC,1992,90,7864320,7077888,11,750
shuffle_SC,2287,90,7864320,7077888,11,750
write_SC,765,90,7864320,7077888,11,750
shuffle_SC,2318,90,7864320,7077888,11,750
read_SC,802,90,7864320,7077888,11,750
collect_SC,281,90,7864320,7077888,11,750
spill_SC,2573,90,7864320,7077888,11,750
merge_SC,11,90,7864320,7077888,11,750
read_SC,801,90,7864320,7077888,11,750
collect_SC,280,90,7864320,7077888,11,750
spill_SC,2644,90,7864320,7077888,11,750
merge_SC,9,90,7864320,7077888,11,750
read_SC,633,90,7864320,7077888,11,750
collect_SC,197,90,7864320,7077888,11,750
spill_SC,2620,90,7864320,7077888,11,750
merge_SC,8,90,7864320,7077888,11,750
write_SC,786,90,7864320,7077888,11,750
shuffle_SC,13559,90,7864320,7077888,11,750
read_SC,589,90,7864320,7077888,11,750
collect_SC,225,90,7864320,7077888,11,750
spill_SC,2312,90,7864320,7077888,11,750
merge_SC,8,90,7864320,7077888,11,750
read_SC,593,90,7864320,7077888,11,750
collect_SC,162,90,7864320,7077888,11,750
spill_SC,2224,90,7864320,7077888,11,750
merge_SC,8,90,7864320,7077888,11,750
write_SC,2509,90,7864320,7077888,11,750
shuffle_SC,2286,90,7864320,7077888,11,750
write_SC,835,90,7864320,7077888,11,750
shuffle_SC,2322,90,7864320,7077888,11,750
read_SC,243,100,7864320,7864320,11,750
write_SC,3533,100,7864320,7864320,11,750
read_SC,231,100,7864320,7864320,11,750
write_SC,3608,100,7864320,7864320,11,750
write_SC,370,10,10737418,1073741,16,1024
shuffle_SC,936,10,10737418,1073741,16,1024
write_SC,335,10,10737418,1073741,16,1024
shuffle_SC,903,10,10737418,1073741,16,1024
read_SC,770,10,10737418,1073741,16,1024
collect_SC,89,10,10737418,1073741,16,1024
spill_SC,535,10,10737418,1073741,16,1024
merge_SC,8,10,10737418,1073741,16,1024
read_SC,732,10,10737418,1073741,16,1024
collect_SC,85,10,10737418,1073741,16,1024
spill_SC,529,10,10737418,1073741,16,1024
merge_SC,8,10,10737418,1073741,16,1024
write_SC,365,10,10737418,1073741,16,1024
shuffle_SC,957,10,10737418,1073741,16,1024
write_SC,341,10,10737418,1073741,16,1024
shuffle_SC,964,10,10737418,1073741,16,1024
read_SC,759,10,10737418,1073741,16,1024
collect_SC,78,10,10737418,1073741,16,1024
spill_SC,520,10,10737418,1073741,16,1024
merge_SC,17,10,10737418,1073741,16,1024
read_SC,842,10,10737418,1073741,16,1024
collect_SC,77,10,10737418,1073741,16,1024
spill_SC,572,10,10737418,1073741,16,1024
merge_SC,8,10,10737418,1073741,16,1024
read_SC,778,10,10737418,1073741,16,1024
collect_SC,98,10,10737418,1073741,16,1024
spill_SC,547,10,10737418,1073741,16,1024
merge_SC,9,10,10737418,1073741,16,1024
read_SC,736,10,10737418,1073741,16,1024
collect_SC,80,10,10737418,1073741,16,1024
spill_SC,508,10,10737418,1073741,16,1024
merge_SC,8,10,10737418,1073741,16,1024
read_SC,737,10,10737418,1073741,16,1024
collect_SC,121,10,10737418,1073741,16,1024
spill_SC,554,10,10737418,1073741,16,1024
merge_SC,9,10,10737418,1073741,16,1024
read_SC,824,10,10737418,1073741,16,1024
collect_SC,92,10,10737418,1073741,16,1024
spill_SC,617,10,10737418,1073741,16,1024
merge_SC,10,10,10737418,1073741,16,1024
write_SC,350,10,10737418,1073741,16,1024
shuffle_SC,943,10,10737418,1073741,16,1024
write_SC,342,10,10737418,1073741,16,1024
shuffle_SC,936,10,10737418,1073741,16,1024
write_SC,280,10,10737418,1073741,16,1024
shuffle_SC,9603,10,10737418,1073741,16,1024
read_SC,671,10,10737418,1073741,16,1024
collect_SC,71,10,10737418,1073741,16,1024
spill_SC,512,10,10737418,1073741,16,1024
merge_SC,8,10,10737418,1073741,16,1024
read_SC,720,10,10737418,1073741,16,1024
collect_SC,80,10,10737418,1073741,16,1024
spill_SC,548,10,10737418,1073741,16,1024
merge_SC,9,10,10737418,1073741,16,1024
write_SC,329,10,10737418,1073741,16,1024
shuffle_SC,970,10,10737418,1073741,16,1024
read_SC,802,10,10737418,1073741,16,1024
collect_SC,105,10,10737418,1073741,16,1024
spill_SC,545,10,10737418,1073741,16,1024
merge_SC,20,10,10737418,1073741,16,1024
read_SC,812,10,10737418,1073741,16,1024
collect_SC,72,10,10737418,1073741,16,1024
spill_SC,525,10,10737418,1073741,16,1024
merge_SC,15,10,10737418,1073741,16,1024
read_SC,743,10,10737418,1073741,16,1024
collect_SC,74,10,10737418,1073741,16,1024
spill_SC,519,10,10737418,1073741,16,1024
merge_SC,9,10,10737418,1073741,16,1024
read_SC,793,10,10737418,1073741,16,1024
collect_SC,84,10,10737418,1073741,16,1024
spill_SC,608,10,10737418,1073741,16,1024
merge_SC,8,10,10737418,1073741,16,1024
read_SC,772,10,10737418,1073741,16,1024
collect_SC,75,10,10737418,1073741,16,1024
spill_SC,534,10,10737418,1073741,16,1024
merge_SC,8,10,10737418,1073741,16,1024
read_SC,802,10,10737418,1073741,16,1024
collect_SC,74,10,10737418,1073741,16,1024
spill_SC,533,10,10737418,1073741,16,1024
merge_SC,8,10,10737418,1073741,16,1024
read_SC,779,20,10737418,2147483,16,1024
collect_SC,81,20,10737418,2147483,16,1024
spill_SC,752,20,10737418,2147483,16,1024
merge_SC,12,20,10737418,2147483,16,1024
read_SC,761,20,10737418,2147483,16,1024
collect_SC,118,20,10737418,2147483,16,1024
spill_SC,807,20,10737418,2147483,16,1024
merge_SC,9,20,10737418,2147483,16,1024
read_SC,792,20,10737418,2147483,16,1024
collect_SC,92,20,10737418,2147483,16,1024
spill_SC,789,20,10737418,2147483,16,1024
merge_SC,8,20,10737418,2147483,16,1024
read_SC,870,20,10737418,2147483,16,1024
collect_SC,112,20,10737418,2147483,16,1024
spill_SC,793,20,10737418,2147483,16,1024
merge_SC,9,20,10737418,2147483,16,1024
read_SC,726,20,10737418,2147483,16,1024
collect_SC,87,20,10737418,2147483,16,1024
spill_SC,735,20,10737418,2147483,16,1024
merge_SC,8,20,10737418,2147483,16,1024
write_SC,502,20,10737418,2147483,16,1024
shuffle_SC,1145,20,10737418,2147483,16,1024
write_SC,431,20,10737418,2147483,16,1024
shuffle_SC,10792,20,10737418,2147483,16,1024
read_SC,728,20,10737418,2147483,16,1024
collect_SC,102,20,10737418,2147483,16,1024
spill_SC,770,20,10737418,2147483,16,1024
merge_SC,10,20,10737418,2147483,16,1024
write_SC,440,20,10737418,2147483,16,1024
shuffle_SC,1164,20,10737418,2147483,16,1024
write_SC,486,20,10737418,2147483,16,1024
shuffle_SC,1175,20,10737418,2147483,16,1024
write_SC,719,20,10737418,2147483,16,1024
shuffle_SC,1168,20,10737418,2147483,16,1024
read_SC,809,20,10737418,2147483,16,1024
collect_SC,101,20,10737418,2147483,16,1024
spill_SC,773,20,10737418,2147483,16,1024
merge_SC,14,20,10737418,2147483,16,1024
read_SC,759,20,10737418,2147483,16,1024
collect_SC,122,20,10737418,2147483,16,1024
spill_SC,792,20,10737418,2147483,16,1024
merge_SC,11,20,10737418,2147483,16,1024
read_SC,816,20,10737418,2147483,16,1024
collect_SC,107,20,10737418,2147483,16,1024
spill_SC,772,20,10737418,2147483,16,1024
merge_SC,8,20,10737418,2147483,16,1024
read_SC,790,20,10737418,2147483,16,1024
collect_SC,122,20,10737418,2147483,16,1024
spill_SC,828,20,10737418,2147483,16,1024
merge_SC,9,20,10737418,2147483,16,1024
read_SC,800,20,10737418,2147483,16,1024
collect_SC,111,20,10737418,2147483,16,1024
spill_SC,800,20,10737418,2147483,16,1024
